subid,trial,target,leftpic,rightpic,chosenside,chosenpic,correct,date,time,rt
51,6,H1,E1,H1,R,H1,Y,4/19/2019,12:15:40,36219
51,7,I1,A1,I1,R,I1,Y,4/19/2019,12:15:30,22334
51,8,D1,E1,D1,R,D1,Y,4/19/2019,12:15:40,28306
51,9,F1,B1,F1,R,F1,Y,4/19/2019,12:15:30,24943
51,10,K1,K1,B1,L,K1,Y,4/19/2019,12:15:30,39252
51,11,C1,H1,C1,R,C1,Y,4/19/2019,12:15:40,16361
51,12,H1,H1,C1,L,H1,Y,4/19/2019,12:15:30,35147
51,13,G1,K1,G1,R,G1,Y,4/19/2019,12:15:40,29477
51,14,E1,E1,I1,L,E1,Y,4/19/2019,12:15:30,35175
51,15,F1,K1,F1,L,K1,N,4/19/2019,12:15:40,25496
51,16,B1,D1,B1,R,B1,Y,4/19/2019,12:15:30,14845
51,17,I1,C1,I1,R,I1,Y,4/19/2019,12:15:40,12834
51,18,D1,H1,D1,R,D1,Y,4/19/2019,12:15:30,21716
51,19,A1,H1,A1,R,A1,Y,4/19/2019,12:15:40,19090
51,20,B1,B1,C1,L,B1,Y,4/19/2019,12:15:40,13020
51,21,G1,D1,G1,R,G1,Y,4/19/2019,12:15:30,17987
51,22,K1,K1,D1,L,K1,Y,4/19/2019,12:15:40,10505
51,23,I1,I1,E1,L,I1,Y,4/19/2019,12:15:30,15701
51,24,H1,A1,H1,R,H1,Y,4/19/2019,12:15:40,14913
51,25,F1,F1,G1,L,F1,Y,4/19/2019,12:15:30,12292
51,26,D1,K1,D1,R,D1,Y,4/19/2019,12:15:40,9897
51,27,A1,A1,D1,L,A1,Y,4/19/2019,12:15:30,7910
51,28,E1,E1,B1,L,E1,Y,4/19/2019,12:15:40,4373
51,29,C1,A1,C1,R,C1,Y,4/19/2019,12:15:30,6801
51,30,H1,H1,D1,L,H1,Y,4/19/2019,12:15:30,18967
51,31,C1,E1,C1,R,C1,Y,4/19/2019,12:15:40,12652
51,32,E1,E1,H1,L,E1,Y,4/19/2019,12:15:30,8182
51,33,G1,E1,G1,R,G1,Y,4/19/2019,12:15:40,5670
51,34,B1,I1,B1,R,B1,Y,4/19/2019,12:15:30,9142
51,35,F1,F1,C1,L,F1,Y,4/19/2019,12:15:40,6566
51,36,K1,F1,K1,R,K1,Y,4/19/2019,12:15:30,10034
51,37,A1,I1,A1,R,A1,Y,4/19/2019,12:15:40,4475
51,38,D1,F1,D1,R,D1,Y,4/19/2019,12:15:30,7294
51,39,I1,B1,I1,R,I1,Y,4/19/2019,12:15:40,10957
52,0,apple,banana,apple,R,apple,Y,4/19/2019,13:01:18,7737
52,1,artichoke,artichoke,onion,L,artichoke,Y,4/19/2019,13:01:14,9490
52,2,onion,artichoke,onion,R,onion,Y,4/19/2019,13:01:18,2972
52,3,apple,apple,banana,L,apple,Y,4/19/2019,13:01:14,4197
52,4,artichoke,onion,artichoke,R,artichoke,Y,4/19/2019,13:01:18,8113
52,5,onion,onion,artichoke,L,onion,Y,4/19/2019,13:01:14,4478
52,0,D1,D1,E1,L,D1,Y,4/19/2019,13:01:18,10795
52,1,H1,D1,H1,R,H1,Y,4/19/2019,13:01:14,6640
52,2,E1,E1,A1,R,A1,N,4/19/2019,13:01:18,18510
52,3,A1,K1,A1,L,K1,N,4/19/2019,13:01:14,11116
52,4,B1,D1,B1,R,B1,Y,4/19/2019,13:01:18,5028
52,5,C1,C1,A1,L,C1,Y,4/19/2019,13:01:14,4336
52,6,I1,E1,I1,R,I1,Y,4/19/2019,13:01:18,3792
52,7,G1,E1,G1,R,G1,Y,4/19/2019,13:01:14,9390
52,8,F1,B1,F1,R,F1,Y,4/19/2019,13:01:18,4442
52,9,K1,B1,K1,R,K1,Y,4/19/2019,13:01:14,5402
52,10,D1,D1,H1,L,D1,Y,4/19/2019,13:01:14,7174
52,11,C1,E1,C1,R,C1,Y,4/19/2019,13:01:18,5500
52,12,E1,B1,E1,R,E1,Y,4/19/2019,13:01:14,8787
52,13,G1,C1,G1,R,G1,Y,4/19/2019,13:01:18,5271
52,14,F1,G1,F1,R,F1,Y,4/19/2019,13:01:14,5639
52,15,H1,H1,E1,L,H1,Y,4/19/2019,13:01:18,6419
52,16,I1,B1,I1,R,I1,Y,4/19/2019,13:01:14,5129
52,17,K1,A1,K1,R,K1,Y,4/19/2019,13:01:18,4342
52,18,B1,K1,B1,R,B1,Y,4/19/2019,13:01:14,3160
52,19,A1,A1,H1,L,A1,Y,4/19/2019,13:01:18,9386
52,20,B1,I1,B1,R,B1,Y,4/19/2019,13:01:18,7486
52,21,H1,C1,H1,R,H1,Y,4/19/2019,13:01:14,3120
52,22,F1,K1,F1,R,F1,Y,4/19/2019,13:01:18,4349
52,23,K1,F1,K1,R,K1,Y,4/19/2019,13:01:14,7806
52,24,E1,E1,I1,L,E1,Y,4/19/2019,13:01:18,3265
52,25,G1,D1,G1,R,G1,Y,4/19/2019,13:01:14,11054
52,26,I1,I1,C1,L,I1,Y,4/19/2019,13:01:18,2434
52,27,C1,I1,C1,R,C1,Y,4/19/2019,13:01:14,5764
52,28,D1,K1,D1,R,D1,Y,4/19/2019,13:01:18,3118
52,29,A1,D1,A1,R,A1,Y,4/19/2019,13:01:14,3499
52,30,E1,E1,H1,L,E1,Y,4/19/2019,13:01:14,4025
52,31,A1,I1,A1,R,A1,Y,4/19/2019,13:01:18,8177
52,32,I1,A1,I1,R,I1,Y,4/19/2019,13:01:14,4434
52,33,H1,A1,H1,R,H1,Y,4/19/2019,13:01:18,2856
52,34,B1,C1,B1,R,B1,Y,4/19/2019,13:01:14,3989
52,35,K1,D1,K1,R,K1,Y,4/19/2019,13:01:18,3179
52,36,F1,C1,F1,R,F1,Y,4/19/2019,13:01:14,9160
52,37,C1,H1,C1,R,C1,Y,4/19/2019,13:01:18,4417
52,38,D1,D1,F1,L,D1,Y,4/19/2019,13:01:14,4647
52,39,G1,G1,K1,L,G1,Y,4/19/2019,13:01:18,2940
53,0,apple,apple,banana,L,apple,Y,4/23/2019,11:54:10,24530
53,1,artichoke,artichoke,onion,L,artichoke,Y,4/23/2019,11:53:50,23707
53,2,onion,onion,artichoke,L,onion,Y,4/23/2019,11:54:10,5121
53,3,apple,apple,banana,L,apple,Y,4/23/2019,11:53:50,12702
53,4,artichoke,onion,artichoke,R,artichoke,Y,4/23/2019,11:54:10,5247
53,5,onion,onion,artichoke,L,onion,Y,4/23/2019,11:53:50,16823
53,0,I1,A1,I1,R,I1,Y,4/23/2019,11:54:10,7854
53,1,F1,B1,F1,R,F1,Y,4/23/2019,11:53:50,14209
53,2,D1,H1,D1,R,D1,Y,4/23/2019,11:54:10,6274
53,3,B1,B1,D1,L,B1,Y,4/23/2019,11:53:50,5000
53,4,H1,E1,H1,R,H1,Y,4/23/2019,11:54:10,10550
53,5,K1,K1,D1,L,K1,Y,4/23/2019,11:53:50,19384
53,6,E1,E1,H1,L,E1,Y,4/23/2019,11:54:10,5443
53,7,G1,G1,E1,L,G1,Y,4/23/2019,11:53:50,8501
53,8,C1,A1,C1,R,C1,Y,4/23/2019,11:54:10,4549
53,9,A1,A1,I1,L,A1,Y,4/23/2019,11:53:50,10817
53,10,C1,I1,C1,R,C1,Y,4/23/2019,11:53:50,9812
53,11,F1,G1,F1,R,F1,Y,4/23/2019,11:54:10,5030
53,12,E1,I1,E1,R,E1,Y,4/23/2019,11:53:50,5031
53,13,B1,B1,C1,R,C1,N,4/23/2019,11:54:10,6787
53,14,D1,E1,D1,R,D1,Y,4/23/2019,11:53:50,13359
53,15,K1,K1,A1,L,K1,Y,4/23/2019,11:54:10,6847
53,16,I1,E1,I1,R,I1,Y,4/23/2019,11:53:50,8079
53,17,A1,A1,K1,L,A1,Y,4/23/2019,11:54:10,4391
53,18,H1,A1,H1,R,H1,Y,4/23/2019,11:53:50,12223
53,19,G1,C1,G1,R,G1,Y,4/23/2019,11:54:10,4101
53,20,I1,I1,B1,L,I1,Y,4/23/2019,11:54:10,5467
53,21,F1,C1,F1,R,F1,Y,4/23/2019,11:53:50,4814
53,22,E1,A1,E1,R,E1,Y,4/23/2019,11:54:10,3650
53,23,K1,B1,K1,R,K1,Y,4/23/2019,11:53:50,13348
53,24,C1,E1,C1,R,C1,Y,4/23/2019,11:54:10,6844
53,25,A1,H1,A1,R,A1,Y,4/23/2019,11:53:50,21947
53,26,D1,D1,F1,L,D1,Y,4/23/2019,11:54:10,6019
53,27,B1,I1,B1,R,B1,Y,4/23/2019,11:53:50,3675
53,28,H1,H1,C1,R,C1,N,4/23/2019,11:54:10,25399
53,29,G1,G1,D1,L,G1,Y,4/23/2019,11:53:50,7341
53,30,C1,H1,C1,R,C1,Y,4/23/2019,11:53:50,11540
53,31,K1,K1,F1,L,K1,Y,4/23/2019,11:54:10,5562
53,32,E1,B1,E1,R,E1,Y,4/23/2019,11:53:50,6319
53,33,B1,B1,K1,L,B1,Y,4/23/2019,11:54:10,3983
53,34,I1,I1,C1,L,I1,Y,4/23/2019,11:53:50,5972
53,35,A1,D1,A1,R,A1,Y,4/23/2019,11:54:10,2605
53,36,D1,K1,D1,R,D1,Y,4/23/2019,11:53:50,9041
53,37,G1,K1,G1,R,G1,Y,4/23/2019,11:54:10,10456
53,38,H1,D1,H1,R,H1,Y,4/23/2019,11:53:50,13293
53,39,F1,K1,F1,R,F1,Y,4/23/2019,11:54:10,4927
54,0,apple,banana,apple,R,apple,Y,4/25/2019,15:03:09,8125
54,1,artichoke,artichoke,onion,R,onion,N,4/25/2019,15:03:06,57063
54,2,onion,artichoke,onion,R,onion,Y,4/25/2019,15:03:09,33600
54,3,apple,apple,banana,L,apple,Y,4/25/2019,15:03:06,8109
54,4,artichoke,artichoke,onion,L,artichoke,Y,4/25/2019,15:03:09,7327
54,5,onion,onion,artichoke,L,onion,Y,4/25/2019,15:03:06,23383
54,0,G1,G1,D1,L,G1,Y,4/25/2019,15:03:09,35232
54,1,K1,K1,F1,L,K1,Y,4/25/2019,15:03:06,113172
54,2,H1,H1,D1,L,H1,Y,4/25/2019,15:03:09,22451
54,3,A1,I1,A1,R,A1,Y,4/25/2019,15:03:06,53454
54,4,F1,F1,C1,L,F1,Y,4/25/2019,15:03:09,22038
54,5,B1,B1,K1,L,B1,Y,4/25/2019,15:03:06,21134
54,6,I1,E1,I1,R,I1,Y,4/25/2019,15:03:09,31058
54,7,E1,E1,B1,L,E1,Y,4/25/2019,15:03:06,48239
54,8,C1,E1,C1,R,C1,Y,4/25/2019,15:03:09,14453
54,9,D1,K1,D1,R,D1,Y,4/25/2019,15:03:06,86339
54,10,G1,G1,K1,L,G1,Y,4/25/2019,15:03:06,59070
54,11,K1,D1,K1,R,K1,Y,4/25/2019,15:03:09,32429
54,12,F1,B1,F1,R,F1,Y,4/25/2019,15:03:06,40443
54,13,B1,I1,B1,R,B1,Y,4/25/2019,15:03:09,6618
54,14,C1,A1,C1,R,C1,Y,4/25/2019,15:03:06,22855
54,15,D1,D1,E1,L,D1,Y,4/25/2019,15:03:09,21483
54,16,H1,E1,H1,R,H1,Y,4/25/2019,15:03:06,47510
54,17,A1,A1,H1,L,A1,Y,4/25/2019,15:03:09,13809
54,18,I1,A1,I1,R,I1,Y,4/25/2019,15:03:06,25141
54,19,E1,I1,E1,R,E1,Y,4/25/2019,15:03:09,10179
54,20,I1,I1,B1,L,I1,Y,4/25/2019,15:03:09,15383
54,21,K1,K1,B1,L,K1,Y,4/25/2019,15:03:06,14302
54,22,H1,H1,A1,L,H1,Y,4/25/2019,15:03:09,3758
54,23,D1,D1,F1,L,D1,Y,4/25/2019,15:03:06,7571
54,24,G1,G1,E1,L,G1,Y,4/25/2019,15:03:09,10843
54,25,E1,A1,E1,R,E1,Y,4/25/2019,15:03:06,10038
54,26,F1,G1,F1,R,F1,Y,4/25/2019,15:03:09,4400
54,27,B1,B1,D1,L,B1,Y,4/25/2019,15:03:06,6745
54,28,C1,H1,C1,R,C1,Y,4/25/2019,15:03:09,3715
54,29,A1,D1,A1,R,A1,Y,4/25/2019,15:03:06,3185
54,30,G1,G1,C1,L,G1,Y,4/25/2019,15:03:06,13612
54,31,B1,C1,B1,R,B1,Y,4/25/2019,15:03:09,3426
54,32,C1,I1,C1,R,C1,Y,4/25/2019,15:03:06,3532
54,33,E1,E1,H1,L,E1,Y,4/25/2019,15:03:09,3860
54,34,F1,K1,F1,R,F1,Y,4/25/2019,15:03:06,4926
54,35,A1,K1,A1,R,A1,Y,4/25/2019,15:03:09,3178
54,36,I1,C1,I1,R,I1,Y,4/25/2019,15:03:06,4360
54,37,D1,D1,H1,L,D1,Y,4/25/2019,15:03:09,5613
54,38,H1,C1,H1,R,H1,Y,4/25/2019,15:03:06,6732
54,39,K1,A1,K1,R,K1,Y,4/25/2019,15:03:09,3610
55,0,apple,apple,banana,L,apple,Y,4/25/2019,16:05:34,14345
55,1,artichoke,onion,artichoke,R,artichoke,Y,4/25/2019,16:05:27,43285
55,2,onion,onion,artichoke,L,onion,Y,4/25/2019,16:05:34,26030
55,3,apple,apple,banana,L,apple,Y,4/25/2019,16:05:27,6106
55,4,artichoke,onion,artichoke,L,onion,N,4/25/2019,16:05:34,7855
55,5,onion,artichoke,onion,R,onion,Y,4/25/2019,16:05:27,6521
55,0,G1,D1,G1,R,G1,Y,4/25/2019,16:05:34,39988
55,1,B1,B1,K1,L,B1,Y,4/25/2019,16:05:27,21396
55,2,H1,A1,H1,R,H1,Y,4/25/2019,16:05:34,13000
55,3,I1,B1,I1,R,I1,Y,4/25/2019,16:05:27,21116
55,4,A1,A1,D1,L,A1,Y,4/25/2019,16:05:34,5510
55,5,K1,A1,K1,R,K1,Y,4/25/2019,16:05:27,7340
55,6,E1,A1,E1,R,E1,Y,4/25/2019,16:05:34,17498
55,7,D1,D1,K1,L,D1,Y,4/25/2019,16:05:27,8268
55,8,F1,F1,B1,L,F1,Y,4/25/2019,16:05:34,10716
55,9,C1,C1,I1,L,C1,Y,4/25/2019,16:05:27,15297
55,10,E1,E1,H1,L,E1,Y,4/25/2019,16:05:27,11688
55,11,D1,E1,D1,R,D1,Y,4/25/2019,16:05:34,9376
55,12,G1,G1,K1,L,G1,Y,4/25/2019,16:05:27,25107
55,13,B1,B1,C1,L,B1,Y,4/25/2019,16:05:34,9605
55,14,A1,A1,H1,L,A1,Y,4/25/2019,16:05:27,11257
55,15,I1,E1,I1,R,I1,Y,4/25/2019,16:05:34,16783
55,16,H1,E1,H1,R,H1,Y,4/25/2019,16:05:27,13167
55,17,K1,K1,D1,L,K1,Y,4/25/2019,16:05:34,13930
55,18,F1,C1,F1,R,F1,Y,4/25/2019,16:05:27,17033
55,19,C1,H1,C1,R,C1,Y,4/25/2019,16:05:34,5462
55,20,H1,C1,H1,R,H1,Y,4/25/2019,16:05:34,9552
55,21,C1,C1,A1,L,C1,Y,4/25/2019,16:05:27,9841
55,22,E1,E1,I1,L,E1,Y,4/25/2019,16:05:34,4721
55,23,D1,D1,F1,L,D1,Y,4/25/2019,16:05:27,11588
55,24,A1,A1,K1,L,A1,Y,4/25/2019,16:05:34,9269
55,25,I1,A1,I1,R,I1,Y,4/25/2019,16:05:27,8847
55,26,G1,E1,G1,R,G1,Y,4/25/2019,16:05:34,13829
55,27,K1,K1,F1,L,K1,Y,4/25/2019,16:05:27,13359
55,28,F1,K1,F1,R,F1,Y,4/25/2019,16:05:34,6250
55,29,B1,B1,D1,L,B1,Y,4/25/2019,16:05:27,13480
55,30,E1,E1,B1,L,E1,Y,4/25/2019,16:05:27,13200
55,31,B1,I1,B1,R,B1,Y,4/25/2019,16:05:34,3429
55,32,H1,H1,D1,L,H1,Y,4/25/2019,16:05:27,9352
55,33,K1,B1,K1,R,K1,Y,4/25/2019,16:05:34,8231
55,34,F1,G1,F1,R,F1,Y,4/25/2019,16:05:27,25459
55,35,I1,C1,I1,R,I1,Y,4/25/2019,16:05:34,3426
55,36,G1,G1,C1,L,G1,Y,4/25/2019,16:05:27,8861
55,37,D1,D1,H1,L,D1,Y,4/25/2019,16:05:34,5066
55,38,A1,A1,I1,L,A1,Y,4/25/2019,16:05:27,5307
55,39,C1,C1,E1,L,C1,Y,4/25/2019,16:05:34,5552
56,0,apple,apple,banana,L,apple,Y,5/1/2019,12:40:29,12462
56,1,artichoke,onion,artichoke,R,artichoke,Y,5/1/2019,12:40:28,8146
56,2,onion,artichoke,onion,L,artichoke,N,5/1/2019,12:40:29,2254
56,3,apple,banana,apple,L,banana,N,5/1/2019,12:40:28,6159
56,4,artichoke,artichoke,onion,L,artichoke,Y,5/1/2019,12:40:29,6088
56,5,onion,artichoke,onion,R,onion,Y,5/1/2019,12:40:28,13931
56,0,E1,E1,B1,L,E1,Y,5/1/2019,12:40:29,9489
56,1,D1,D1,K1,L,D1,Y,5/1/2019,12:40:28,7312
56,2,G1,G1,E1,R,E1,N,5/1/2019,12:40:29,5589
56,3,B1,B1,K1,L,B1,Y,5/1/2019,12:40:28,13897
56,4,F1,F1,K1,R,K1,N,5/1/2019,12:40:29,22216
56,5,I1,C1,I1,R,I1,Y,5/1/2019,12:40:28,22110
56,6,K1,D1,K1,R,K1,Y,5/1/2019,12:40:29,7991
56,7,C1,C1,A1,L,C1,Y,5/1/2019,12:40:28,15233
56,8,A1,H1,A1,R,A1,Y,5/1/2019,12:40:29,11100
56,9,H1,H1,D1,L,H1,Y,5/1/2019,12:40:28,9368
56,10,K1,K1,B1,L,K1,Y,5/1/2019,12:40:28,34683
56,11,C1,E1,C1,R,C1,Y,5/1/2019,12:40:29,7121
56,12,F1,C1,F1,R,F1,Y,5/1/2019,12:40:28,9822
56,13,D1,E1,D1,R,D1,Y,5/1/2019,12:40:29,8519
56,14,E1,A1,E1,R,E1,Y,5/1/2019,12:40:28,7015
56,15,H1,H1,A1,L,H1,Y,5/1/2019,12:40:29,3668
56,16,A1,A1,D1,L,A1,Y,5/1/2019,12:40:28,13744
56,17,I1,I1,E1,R,E1,N,5/1/2019,12:40:29,9436
56,18,G1,K1,G1,R,G1,Y,5/1/2019,12:40:28,8131
56,19,B1,B1,I1,L,B1,Y,5/1/2019,12:40:29,9337
56,20,F1,B1,F1,R,F1,Y,5/1/2019,12:40:29,7722
56,21,I1,A1,I1,L,A1,N,5/1/2019,12:40:28,9575
56,22,G1,D1,G1,L,D1,N,5/1/2019,12:40:29,12078
56,23,H1,C1,H1,R,H1,Y,5/1/2019,12:40:28,30601
56,24,K1,K1,F1,L,K1,Y,5/1/2019,12:40:29,4525
56,25,B1,B1,C1,L,B1,Y,5/1/2019,12:40:28,7789
56,26,A1,K1,A1,R,A1,Y,5/1/2019,12:40:29,4850
56,27,D1,H1,D1,R,D1,Y,5/1/2019,12:40:28,6995
56,28,E1,H1,E1,L,H1,N,5/1/2019,12:40:29,1909
56,29,C1,C1,I1,R,I1,N,5/1/2019,12:40:28,13710
56,30,E1,E1,I1,L,E1,Y,5/1/2019,12:40:28,7567
56,31,D1,D1,F1,L,D1,Y,5/1/2019,12:40:29,15815
56,32,G1,G1,C1,R,C1,N,5/1/2019,12:40:28,17382
56,33,I1,B1,I1,R,I1,Y,5/1/2019,12:40:29,67945
56,34,K1,K1,A1,L,K1,Y,5/1/2019,12:40:28,3368
56,35,B1,D1,B1,R,B1,Y,5/1/2019,12:40:29,7756
56,36,A1,I1,A1,R,A1,Y,5/1/2019,12:40:28,6087
56,37,H1,H1,E1,R,E1,N,5/1/2019,12:40:29,7988
56,38,F1,G1,F1,R,F1,Y,5/1/2019,12:40:28,9774
56,39,C1,H1,C1,R,C1,Y,5/1/2019,12:40:29,6266
57,0,apple,apple,banana,L,apple,Y,5/10/2019,16:00:33,9186
57,1,artichoke,onion,artichoke,R,artichoke,Y,5/10/2019,16:00:33,17032
57,2,onion,onion,artichoke,L,onion,Y,5/10/2019,16:00:33,2235
57,3,apple,apple,banana,L,apple,Y,5/10/2019,16:00:33,2566
57,4,artichoke,onion,artichoke,R,artichoke,Y,5/10/2019,16:00:33,2197
57,5,onion,onion,artichoke,L,onion,Y,5/10/2019,16:00:33,3023
57,0,D1,D1,H1,L,D1,Y,5/10/2019,16:00:33,7275
57,1,E1,I1,E1,R,E1,Y,5/10/2019,16:00:33,18457
57,2,C1,E1,C1,R,C1,Y,5/10/2019,16:00:33,4258
57,3,G1,E1,G1,R,G1,Y,5/10/2019,16:00:33,8854
57,4,K1,K1,D1,L,K1,Y,5/10/2019,16:00:33,4368
57,5,I1,A1,I1,R,I1,Y,5/10/2019,16:00:33,8423
57,6,F1,B1,F1,R,F1,Y,5/10/2019,16:00:33,15554
57,7,A1,I1,A1,R,A1,Y,5/10/2019,16:00:33,5949
57,8,H1,H1,A1,L,H1,Y,5/10/2019,16:00:33,5176
57,9,B1,C1,B1,R,B1,Y,5/10/2019,16:00:33,6289
57,10,D1,D1,E1,L,D1,Y,5/10/2019,16:00:33,8468
57,11,A1,K1,A1,R,A1,Y,5/10/2019,16:00:33,2959
57,12,C1,C1,H1,L,C1,Y,5/10/2019,16:00:33,3909
57,13,I1,I1,C1,L,I1,Y,5/10/2019,16:00:33,3123
57,14,H1,D1,H1,R,H1,Y,5/10/2019,16:00:33,7931
57,15,B1,K1,B1,R,B1,Y,5/10/2019,16:00:33,3840
57,16,K1,K1,F1,L,K1,Y,5/10/2019,16:00:33,4405
57,17,E1,B1,E1,R,E1,Y,5/10/2019,16:00:33,5686
57,18,F1,F1,G1,L,F1,Y,5/10/2019,16:00:33,7159
57,19,G1,C1,G1,R,G1,Y,5/10/2019,16:00:33,3723
57,20,F1,F1,K1,L,F1,Y,5/10/2019,16:00:33,5929
57,21,I1,B1,I1,R,I1,Y,5/10/2019,16:00:33,3442
57,22,D1,D1,K1,L,D1,Y,5/10/2019,16:00:33,3150
57,23,A1,A1,D1,L,A1,Y,5/10/2019,16:00:33,4058
57,24,K1,B1,K1,R,K1,Y,5/10/2019,16:00:33,2635
57,25,G1,G1,K1,L,G1,Y,5/10/2019,16:00:33,3268
57,26,C1,A1,C1,R,C1,Y,5/10/2019,16:00:33,2532
57,27,B1,D1,B1,R,B1,Y,5/10/2019,16:00:33,6820
57,28,H1,H1,C1,L,H1,Y,5/10/2019,16:00:33,2564
57,29,E1,H1,E1,R,E1,Y,5/10/2019,16:00:33,4083
57,30,D1,F1,D1,R,D1,Y,5/10/2019,16:00:33,6288
57,31,I1,I1,E1,L,I1,Y,5/10/2019,16:00:33,2499
57,32,K1,A1,K1,R,K1,Y,5/10/2019,16:00:33,3533
57,33,E1,E1,A1,L,E1,Y,5/10/2019,16:00:33,5416
57,34,C1,I1,C1,R,C1,Y,5/10/2019,16:00:33,4186
57,35,G1,D1,G1,R,G1,Y,5/10/2019,16:00:33,2977
57,36,H1,E1,H1,R,H1,Y,5/10/2019,16:00:33,4908
57,37,A1,A1,H1,L,A1,Y,5/10/2019,16:00:33,2481
57,38,F1,C1,F1,R,F1,Y,5/10/2019,16:00:33,5357
57,39,B1,B1,I1,L,B1,Y,5/10/2019,16:00:33,2534
58,0,apple,banana,apple,R,apple,Y,5/17/2019,14:18:33,43895
58,1,artichoke,onion,artichoke,R,artichoke,Y,5/17/2019,14:18:31,45730
58,2,onion,artichoke,onion,R,onion,Y,5/17/2019,14:18:33,30643
58,3,apple,apple,banana,L,apple,Y,5/17/2019,14:18:31,18690
58,4,artichoke,onion,artichoke,R,artichoke,Y,5/17/2019,14:18:33,28758
58,5,onion,artichoke,onion,R,onion,Y,5/17/2019,14:18:31,11345
58,0,I1,E1,I1,R,I1,Y,5/17/2019,14:18:33,19627
58,1,F1,F1,K1,R,K1,N,5/17/2019,14:18:31,20465
58,2,E1,I1,E1,R,E1,Y,5/17/2019,14:18:33,11743
58,3,H1,H1,A1,L,H1,Y,5/17/2019,14:18:31,19749
58,4,C1,C1,E1,L,C1,Y,5/17/2019,14:18:33,22006
58,5,K1,K1,A1,R,A1,N,5/17/2019,14:18:31,14834
58,6,G1,E1,G1,R,G1,Y,5/17/2019,14:18:33,12436
58,7,A1,H1,A1,R,A1,Y,5/17/2019,14:18:31,13720
58,8,B1,D1,B1,R,B1,Y,5/17/2019,14:18:33,12850
58,9,D1,D1,H1,L,D1,Y,5/17/2019,14:18:31,11564
58,10,C1,C1,I1,L,C1,Y,5/17/2019,14:18:31,16549
58,11,K1,D1,K1,R,K1,Y,5/17/2019,14:18:33,12863
58,12,G1,G1,D1,L,G1,Y,5/17/2019,14:18:31,14221
58,13,A1,A1,K1,L,A1,Y,5/17/2019,14:18:33,6808
58,14,I1,I1,C1,L,I1,Y,5/17/2019,14:18:31,8678
58,15,D1,E1,D1,R,D1,Y,5/17/2019,14:18:33,7952
58,16,E1,E1,H1,L,E1,Y,5/17/2019,14:18:31,5661
58,17,H1,H1,D1,L,H1,Y,5/17/2019,14:18:33,7389
58,18,B1,C1,B1,R,B1,Y,5/17/2019,14:18:31,11948
58,19,F1,G1,F1,L,G1,N,5/17/2019,14:18:33,43757
58,20,B1,B1,K1,L,B1,Y,5/17/2019,14:18:33,30240
58,21,D1,K1,D1,R,D1,Y,5/17/2019,14:18:31,6072
58,22,G1,G1,K1,L,G1,Y,5/17/2019,14:18:33,11864
58,23,K1,K1,B1,L,K1,Y,5/17/2019,14:18:31,6133
58,24,C1,C1,H1,L,C1,Y,5/17/2019,14:18:33,18450
58,25,H1,H1,E1,L,H1,Y,5/17/2019,14:18:31,8022
58,26,E1,E1,B1,L,E1,Y,5/17/2019,14:18:33,8830
58,27,A1,D1,A1,R,A1,Y,5/17/2019,14:18:31,8367
58,28,I1,I1,A1,L,I1,Y,5/17/2019,14:18:33,7976
58,29,F1,F1,C1,L,F1,Y,5/17/2019,14:18:31,9935
58,30,B1,B1,I1,L,B1,Y,5/17/2019,14:18:31,21556
58,31,D1,F1,D1,R,D1,Y,5/17/2019,14:18:33,17395
58,32,E1,E1,A1,L,E1,Y,5/17/2019,14:18:31,7274
58,33,F1,B1,F1,R,F1,Y,5/17/2019,14:18:33,7946
58,34,C1,C1,A1,L,C1,Y,5/17/2019,14:18:31,14640
58,35,K1,K1,F1,L,K1,Y,5/17/2019,14:18:33,14098
58,36,G1,G1,C1,L,G1,Y,5/17/2019,14:18:31,9812
58,37,H1,H1,C1,L,H1,Y,5/17/2019,14:18:33,18835
58,38,I1,B1,I1,R,I1,Y,5/17/2019,14:18:31,13973
58,39,A1,I1,A1,R,A1,Y,5/17/2019,14:18:33,13775
59,0,apple,banana,apple,R,apple,Y,5/17/2019,16:28:56,10385
59,1,artichoke,artichoke,onion,L,artichoke,Y,5/17/2019,16:28:31,6755
59,2,onion,artichoke,onion,R,onion,Y,5/17/2019,16:28:56,10120
59,3,apple,apple,banana,L,apple,Y,5/17/2019,16:28:31,6592
59,4,artichoke,artichoke,onion,R,onion,N,5/17/2019,16:28:56,8360
59,5,onion,artichoke,onion,R,onion,Y,5/17/2019,16:28:31,31051
59,0,H1,H1,D1,R,D1,N,5/17/2019,16:28:56,6889
59,1,E1,A1,E1,L,A1,N,5/17/2019,16:28:31,7696
59,2,C1,C1,A1,L,C1,Y,5/17/2019,16:28:56,14578
59,3,A1,A1,K1,L,A1,Y,5/17/2019,16:28:31,15524
59,4,I1,A1,I1,R,I1,Y,5/17/2019,16:28:56,9577
59,5,K1,D1,K1,R,K1,Y,5/17/2019,16:28:31,7590
59,6,B1,D1,B1,R,B1,Y,5/17/2019,16:28:56,8866
59,7,G1,G1,K1,L,G1,Y,5/17/2019,16:28:31,10574
59,8,D1,D1,E1,R,E1,N,5/17/2019,16:28:56,8296
59,9,F1,F1,K1,L,F1,Y,5/17/2019,16:28:31,11406
59,10,B1,I1,B1,R,B1,Y,5/17/2019,16:28:31,20482
59,11,E1,E1,B1,L,E1,Y,5/17/2019,16:28:56,17337
